game_id,home_team_id,home_team_name,home_team_city,home_team_tricode,home_team_wins,home_team_losses,home_team_score,away_team_id,away_team_name,away_team_city,away_team_tricode,away_team_wins,away_team_losses,away_team_score,arena,arena_city,arena_state,arena_country,arena_timezone,gameTimeET,gameTimeUTC,duration,attendance,sellout
0022300128,1610612755,76ers,Philadelphia,PHI,3,1,114,1610612761,Raptors,Toronto,TOR,2,4,99,Wells Fargo Center,Philadelphia,PA,US,Eastern,2023-11-02T19:00:00Z,2023-11-02T23:00:00Z,2:16,19773,1
0022300578,1610612757,Trail Blazers,Portland,POR,11,29,105,1610612751,Nets,Brooklyn,BKN,16,24,103,Moda Center,Portland,OR,US,Pacific,2024-01-17T22:00:00Z,2024-01-18T03:00:00Z,2:13,17021,0
0022300082,1610612741,Bulls,Chicago,CHI,1,1,104,1610612761,Raptors,Toronto,TOR,1,1,103,United Center,Chicago,IL,US,Central,2023-10-27T20:00:00Z,2023-10-28T00:00:00Z,2:45,19555,0
0022300981,1610612759,Spurs,San Antonio,SAS,15,53,122,1610612751,Nets,Brooklyn,BKN,26,42,115,Moody Center,Austin,TX,US,Central,2024-03-17T19:00:00Z,2024-03-17T23:00:00Z,2:35,16057,1
0022300597,1610612741,Bulls,Chicago,CHI,21,23,125,1610612763,Grizzlies,Memphis,MEM,15,27,96,United Center,Chicago,IL,US,Central,2024-01-20T20:00:00Z,2024-01-21T01:00:00Z,2:06,21441,1
0022301105,1610612738,Celtics,Boston,BOS,60,16,135,1610612760,Thunder,Oklahoma City,OKC,52,24,100,TD Garden,Boston,MA,US,Eastern,2024-04-03T19:30:00Z,2024-04-03T23:30:00Z,2:14,19156,1
0022300714,1610612739,Cavaliers,Cleveland,CLE,32,16,136,1610612758,Kings,Sacramento,SAC,29,20,110,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-02-05T19:00:00Z,2024-02-06T00:00:00Z,2:08,19432,1
0022300344,1610612738,Celtics,Boston,BOS,20,5,114,1610612753,Magic,Orlando,ORL,16,9,97,TD Garden,Boston,MA,US,Eastern,2023-12-17T15:00:00Z,2023-12-17T20:00:00Z,2:10,19156,1
0022300651,1610612742,Mavericks,Dallas,DAL,25,21,115,1610612758,Kings,Sacramento,SAC,26,18,120,American Airlines Center,Dallas,TX,US,Central,2024-01-27T21:00:00Z,2024-01-28T02:00:00Z,2:23,20373,1
0022300201,1610612744,Warriors,Golden State,GSW,6,7,109,1610612760,Thunder,Oklahoma City,OKC,8,4,128,Chase Center,San Francisco,CA,US,Pacific,2023-11-16T22:00:00Z,2023-11-17T03:00:00Z,2:10,18064,1
0022301040,1610612743,Nuggets,Denver,DEN,51,21,128,1610612763,Grizzlies,Memphis,MEM,24,48,103,Ball Arena,Denver,CO,US,Mountain,2024-03-25T21:00:00Z,2024-03-26T01:00:00Z,2:15,19536,1
0022300485,1610612745,Rockets,Houston,HOU,17,16,95,1610612750,Timberwolves,Minnesota,MIN,25,9,122,Toyota Center,Houston,TX,US,Central,2024-01-05T20:00:00Z,2024-01-06T01:00:00Z,2:04,18055,1
0022300190,1610612749,Bucks,Milwaukee,MIL,6,4,118,1610612741,Bulls,Chicago,CHI,4,7,109,Fiserv Forum,Milwaukee,WI,US,Central,2023-11-13T20:00:00Z,2023-11-14T01:00:00Z,2:16,17865,1
0022300893,1610612743,Nuggets,Denver,DEN,42,20,107,1610612756,Suns,Phoenix,PHX,36,26,117,Ball Arena,Denver,CO,US,Mountain,2024-03-05T22:00:00Z,2024-03-06T03:00:00Z,2:25,19589,1
0022300939,1610612752,Knicks,New York,NYK,38,27,106,1610612755,76ers,Philadelphia,PHI,36,29,79,Madison Square Garden,New York,NY,US,Eastern,2024-03-12T19:30:00Z,2024-03-12T23:30:00Z,2:11,19812,1
0022300313,1610612761,Raptors,Toronto,TOR,10,14,135,1610612737,Hawks,Atlanta,ATL,9,14,128,Scotiabank Arena,Toronto,ON,US,Eastern,2023-12-13T19:30:00Z,2023-12-14T00:30:00Z,2:19,19423,0
0022300743,1610612738,Celtics,Boston,BOS,40,12,133,1610612764,Wizards,Washington,WAS,9,42,129,TD Garden,Boston,MA,US,Eastern,2024-02-09T19:30:00Z,2024-02-10T00:30:00Z,2:14,19156,1
0022301152,1610612750,Timberwolves,Minnesota,MIN,55,24,130,1610612764,Wizards,Washington,WAS,15,65,121,Target Center,Minneapolis,MN,US,Central,2024-04-09T20:00:00Z,2024-04-10T00:00:00Z,2:12,18024,1
0022301017,1610612757,Trail Blazers,Portland,POR,19,51,117,1610612746,Clippers,LA,LAC,44,25,125,Moda Center,Portland,OR,US,Pacific,2024-03-22T22:00:00Z,2024-03-23T02:00:00Z,2:06,18660,0
0022300256,1610612762,Jazz,Utah,UTA,6,11,114,1610612740,Pelicans,New Orleans,NOP,9,9,112,Delta Center,Salt Lake City,UT,US,Mountain,2023-11-27T21:00:00Z,2023-11-28T02:00:00Z,2:18,18206,1
0022300606,1610612765,Pistons,Detroit,DET,4,39,113,1610612749,Bucks,Milwaukee,MIL,30,13,122,Little Caesars Arena,Detroit,MI,US,Eastern,2024-01-22T19:00:00Z,2024-01-23T00:00:00Z,2:19,17201,0
0022300169,1610612743,Nuggets,Denver,DEN,8,1,108,1610612744,Warriors,Golden State,GSW,6,3,105,Ball Arena,Denver,CO,US,Mountain,2023-11-08T22:00:00Z,2023-11-09T03:00:00Z,2:21,19737,0
0022300493,1610612754,Pacers,Indiana,IND,20,15,101,1610612738,Celtics,Boston,BOS,28,7,118,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2024-01-06T19:00:00Z,2024-01-07T00:00:00Z,2:11,17274,1
0022300539,1610612743,Nuggets,Denver,DEN,27,13,125,1610612740,Pelicans,New Orleans,NOP,23,16,113,Ball Arena,Denver,CO,US,Mountain,2024-01-12T22:00:00Z,2024-01-13T03:00:00Z,2:16,19638,1
0022300885,1610612766,Hornets,Charlotte,CHA,15,47,89,1610612753,Magic,Orlando,ORL,36,26,101,Spectrum Center,Charlotte,NC,US,Eastern,2024-03-05T19:00:00Z,2024-03-06T00:00:00Z,2:08,15928,0
0022300186,1610612744,Warriors,Golden State,GSW,6,5,110,1610612750,Timberwolves,Minnesota,MIN,7,2,116,Chase Center,San Francisco,CA,US,Pacific,2023-11-12T20:30:00Z,2023-11-13T01:30:00Z,2:25,18064,1
0022301144,1610612766,Hornets,Charlotte,CHA,19,60,104,1610612742,Mavericks,Dallas,DAL,49,30,130,Spectrum Center,Charlotte,NC,US,Eastern,2024-04-09T19:00:00Z,2024-04-09T23:00:00Z,2:01,17425,0
0022300755,1610612752,Knicks,New York,NYK,33,20,111,1610612754,Pacers,Indiana,IND,30,24,125,Madison Square Garden,New York,NY,US,Eastern,2024-02-10T19:30:00Z,2024-02-11T00:30:00Z,2:06,19812,1
0022300305,1610612738,Celtics,Boston,BOS,17,5,120,1610612739,Cavaliers,Cleveland,CLE,13,11,113,TD Garden,Boston,MA,US,Eastern,2023-12-12T19:30:00Z,2023-12-13T00:30:00Z,2:03,19156,1
0022300610,1610612750,Timberwolves,Minnesota,MIN,30,13,125,1610612766,Hornets,Charlotte,CHA,10,31,128,Target Center,Minneapolis,MN,US,Central,2024-01-22T20:00:00Z,2024-01-23T01:00:00Z,2:11,18024,1
0022300240,1610612751,Nets,Brooklyn,BKN,7,8,112,1610612748,Heat,Miami,MIA,10,7,97,Barclays Center,Brooklyn,NY,US,Eastern,2023-11-25T18:00:00Z,2023-11-25T23:00:00Z,2:11,17817,1
0022301001,1610612744,Warriors,Golden State,GSW,36,32,137,1610612763,Grizzlies,Memphis,MEM,23,47,116,Chase Center,San Francisco,CA,US,Pacific,2024-03-20T22:00:00Z,2024-03-21T02:00:00Z,2:12,18064,1
0022300997,1610612765,Pistons,Detroit,DET,12,57,103,1610612754,Pacers,Indiana,IND,39,31,122,Little Caesars Arena,Detroit,MI,US,Eastern,2024-03-20T19:00:00Z,2024-03-20T23:00:00Z,2:09,19897,0
0022300094,1610612756,Suns,Phoenix,PHX,2,1,126,1610612762,Jazz,Utah,UTA,1,2,104,Footprint Center,Phoenix,AZ,US,Mountain,2023-10-28T22:00:00Z,2023-10-29T02:00:00Z,2:13,17071,1
0022300581,1610612762,Jazz,Utah,UTA,22,21,129,1610612760,Thunder,Oklahoma City,OKC,28,13,134,Delta Center,Salt Lake City,UT,US,Mountain,2024-01-18T21:00:00Z,2024-01-19T02:00:00Z,2:24,18206,1
0022300978,1610612742,Mavericks,Dallas,DAL,39,29,107,1610612743,Nuggets,Denver,DEN,47,21,105,American Airlines Center,Dallas,TX,US,Central,2024-03-17T15:30:00Z,2024-03-17T19:30:00Z,2:20,20377,1
0022300352,1610612737,Hawks,Atlanta,ATL,11,15,130,1610612765,Pistons,Detroit,DET,2,25,124,State Farm Arena,Atlanta,GA,US,Eastern,2023-12-18T19:30:00Z,2023-12-19T00:30:00Z,2:25,17664,1
0022300702,1610612742,Mavericks,Dallas,DAL,26,23,117,1610612749,Bucks,Milwaukee,MIL,33,16,129,American Airlines Center,Dallas,TX,US,Central,2024-02-03T20:30:00Z,2024-02-04T01:30:00Z,2:18,20377,1
0022301113,1610612745,Rockets,Houston,HOU,38,38,110,1610612744,Warriors,Golden State,GSW,42,34,133,Toyota Center,Houston,TX,US,Central,2024-04-04T20:00:00Z,2024-04-05T00:00:00Z,2:13,18055,1
0022301056,1610612750,Timberwolves,Minnesota,MIN,50,22,106,1610612765,Pistons,Detroit,DET,12,61,91,Target Center,Minneapolis,MN,US,Central,2024-03-27T20:00:00Z,2024-03-28T00:00:00Z,2:02,18024,1
0022300217,1610612766,Hornets,Charlotte,CHA,4,9,121,1610612738,Celtics,Boston,BOS,11,3,118,Spectrum Center,Charlotte,NC,US,Eastern,2023-11-20T19:00:00Z,2023-11-21T00:00:00Z,2:20,19134,1
0022300647,1610612766,Hornets,Charlotte,CHA,10,34,122,1610612762,Jazz,Utah,UTA,24,23,134,Spectrum Center,Charlotte,NC,US,Eastern,2024-01-27T19:00:00Z,2024-01-28T00:00:00Z,2:04,17633,0
0022300450,1610612756,Suns,Phoenix,PHX,17,15,112,1610612753,Magic,Orlando,ORL,19,13,107,Footprint Center,Phoenix,AZ,US,Mountain,2023-12-31T20:00:00Z,2024-01-01T01:00:00Z,2:05,17071,1
0022300903,1610612754,Pacers,Indiana,IND,35,29,111,1610612750,Timberwolves,Minnesota,MIN,44,19,113,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2024-03-07T19:00:00Z,2024-03-08T00:00:00Z,2:24,16580,0
0022300846,1610612741,Bulls,Chicago,CHI,28,31,132,1610612739,Cavaliers,Cleveland,CLE,38,20,123,United Center,Chicago,IL,US,Central,2024-02-28T20:00:00Z,2024-02-29T01:00:00Z,2:44,21700,1
0022300515,1610612742,Mavericks,Dallas,DAL,22,16,103,1610612763,Grizzlies,Memphis,MEM,14,23,120,American Airlines Center,Dallas,TX,US,Central,2024-01-09T20:30:00Z,2024-01-10T01:30:00Z,2:18,20116,1
0022300145,1610612765,Pistons,Detroit,DET,2,6,109,1610612744,Warriors,Golden State,GSW,6,2,120,Little Caesars Arena,Detroit,MI,US,Eastern,2023-11-06T19:00:00Z,2023-11-07T00:00:00Z,2:09,20062,1
0022301187,1610612739,Cavaliers,Cleveland,CLE,48,34,110,1610612766,Hornets,Charlotte,CHA,21,61,120,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-04-14T13:00:00Z,2024-04-14T17:00:00Z,1:48,19432,1
0022300796,1610612742,Mavericks,Dallas,DAL,33,23,123,1610612756,Suns,Phoenix,PHX,33,23,113,American Airlines Center,Dallas,TX,US,Central,2024-02-22T19:30:00Z,2024-02-23T00:30:00Z,2:25,20377,1
0022300329,1610612738,Celtics,Boston,BOS,19,5,128,1610612753,Magic,Orlando,ORL,16,8,111,TD Garden,Boston,MA,US,Eastern,2023-12-15T19:30:00Z,2023-12-16T00:30:00Z,2:07,19156,1
0022300779,1610612755,76ers,Philadelphia,PHI,32,22,104,1610612748,Heat,Miami,MIA,30,25,109,Wells Fargo Center,Philadelphia,PA,US,Eastern,2024-02-14T19:00:00Z,2024-02-15T00:00:00Z,2:13,20015,1
0022300283,1610612765,Pistons,Detroit,DET,2,18,101,1610612739,Cavaliers,Cleveland,CLE,11,9,110,Little Caesars Arena,Detroit,MI,US,Eastern,2023-12-02T19:00:00Z,2023-12-03T00:00:00Z,2:06,18924,0
0022301168,1610612762,Jazz,Utah,UTA,30,50,124,1610612745,Rockets,Houston,HOU,39,41,121,Delta Center,Salt Lake City,UT,US,Mountain,2024-04-11T21:00:00Z,2024-04-12T01:00:00Z,2:18,18206,1
0022300954,1610612758,Kings,Sacramento,SAC,38,27,120,1610612747,Lakers,Los Angeles,LAL,36,31,107,Golden 1 Center,Sacramento,CA,US,Pacific,2024-03-13T22:00:00Z,2024-03-14T02:00:00Z,2:13,18332,1
0022301216,1610612766,Hornets,Charlotte,CHA,7,13,119,1610612761,Raptors,Toronto,TOR,9,13,116,Spectrum Center,Charlotte,NC,US,Eastern,2023-12-08T19:00:00Z,2023-12-09T00:00:00Z,2:17,11526,0
0022300057,1610612752,Knicks,New York,NYK,10,7,115,1610612766,Hornets,Charlotte,CHA,5,11,91,Madison Square Garden,New York,NY,US,Eastern,2023-11-28T19:30:00Z,2023-11-29T00:30:00Z,2:03,19111,0
0022300407,1610612764,Wizards,Washington,WAS,5,24,119,1610612753,Magic,Orlando,ORL,18,11,127,Capital One Arena,Washington,DC,US,Eastern,2023-12-26T19:00:00Z,2023-12-27T00:00:00Z,2:23,16293,0
0022300112,1610612739,Cavaliers,Cleveland,CLE,1,3,91,1610612752,Knicks,New York,NYK,2,2,109,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2023-10-31T19:30:00Z,2023-10-31T23:30:00Z,2:14,19432,1
0022300542,1610612738,Celtics,Boston,BOS,30,9,145,1610612745,Rockets,Houston,HOU,19,19,113,TD Garden,Boston,MA,US,Eastern,2024-01-13T19:00:00Z,2024-01-14T00:00:00Z,2:07,19156,1
0022300811,1610612744,Warriors,Golden State,GSW,29,26,97,1610612766,Hornets,Charlotte,CHA,14,42,84,Chase Center,San Francisco,CA,US,Pacific,2024-02-23T22:00:00Z,2024-02-24T03:00:00Z,2:08,18064,1
0022300391,1610612754,Pacers,Indiana,IND,14,14,110,1610612753,Magic,Orlando,ORL,17,11,117,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2023-12-23T19:00:00Z,2023-12-24T00:00:00Z,2:21,17274,1
0022301095,1610612764,Wizards,Washington,WAS,15,61,117,1610612749,Bucks,Milwaukee,MIL,47,28,113,Capital One Arena,Washington,DC,US,Eastern,2024-04-02T19:00:00Z,2024-04-02T23:00:00Z,2:13,16492,0
0022300684,1610612738,Celtics,Boston,BOS,37,12,105,1610612747,Lakers,Los Angeles,LAL,25,25,114,TD Garden,Boston,MA,US,Eastern,2024-02-01T19:30:00Z,2024-02-02T00:30:00Z,2:13,19156,1
0022300411,1610612760,Thunder,Oklahoma City,OKC,19,9,129,1610612750,Timberwolves,Minnesota,MIN,22,7,106,Paycom Center,Oklahoma City,OK,US,Central,2023-12-26T20:00:00Z,2023-12-27T01:00:00Z,2:15,18203,1
0022300041,1610612756,Suns,Phoenix,PHX,8,6,120,1610612757,Trail Blazers,Portland,POR,3,11,107,Footprint Center,Phoenix,AZ,US,Mountain,2023-11-21T21:00:00Z,2023-11-22T02:00:00Z,2:14,17071,1
0022301200,1610612758,Kings,Sacramento,SAC,46,36,121,1610612757,Trail Blazers,Portland,POR,21,61,82,Golden 1 Center,Sacramento,CA,US,Pacific,2024-04-14T15:30:00Z,2024-04-14T19:30:00Z,2:06,18037,1
0022300942,1610612759,Spurs,San Antonio,SAS,14,52,101,1610612745,Rockets,Houston,HOU,30,35,103,Frost Bank Center,San Antonio,TX,US,Central,2024-03-12T20:30:00Z,2024-03-13T00:30:00Z,2:15,18751,1
0022300807,1610612763,Grizzlies,Memphis,MEM,20,37,95,1610612746,Clippers,LA,LAC,37,18,101,FedExForum,Memphis,TN,US,Central,2024-02-23T20:00:00Z,2024-02-24T01:00:00Z,2:12,17255,0
0022300554,1610612757,Trail Blazers,Portland,POR,10,29,116,1610612756,Suns,Phoenix,PHX,21,18,127,Moda Center,Portland,OR,US,Pacific,2024-01-14T21:00:00Z,2024-01-15T02:00:00Z,2:14,18071,0
0022300104,1610612737,Hawks,Atlanta,ATL,2,2,127,1610612750,Timberwolves,Minnesota,MIN,1,2,113,State Farm Arena,Atlanta,GA,US,Eastern,2023-10-30T19:30:00Z,2023-10-30T23:30:00Z,2:05,15504,0
0022300387,1610612758,Kings,Sacramento,SAC,17,10,120,1610612756,Suns,Phoenix,PHX,14,14,105,Golden 1 Center,Sacramento,CA,US,Pacific,2023-12-22T22:00:00Z,2023-12-23T03:00:00Z,2:18,17794,1
0022300368,1610612751,Nets,Brooklyn,BKN,13,14,102,1610612752,Knicks,New York,NYK,16,11,121,Barclays Center,Brooklyn,NY,US,Eastern,2023-12-20T19:30:00Z,2023-12-21T00:30:00Z,2:13,18071,1
0022300692,1610612745,Rockets,Houston,HOU,23,25,135,1610612761,Raptors,Toronto,TOR,17,31,106,Toyota Center,Houston,TX,US,Central,2024-02-02T20:00:00Z,2024-02-03T01:00:00Z,2:08,18055,1
0022300738,1610612749,Bucks,Milwaukee,MIL,33,19,105,1610612750,Timberwolves,Minnesota,MIN,36,16,129,Fiserv Forum,Milwaukee,WI,US,Central,2024-02-08T20:00:00Z,2024-02-09T01:00:00Z,2:05,17577,1
0022301083,1610612745,Rockets,Houston,HOU,38,36,107,1610612742,Mavericks,Dallas,DAL,45,29,125,Toyota Center,Houston,TX,US,Central,2024-03-31T19:00:00Z,2024-03-31T23:00:00Z,1:58,18055,1
0022301129,1610612763,Grizzlies,Memphis,MEM,27,51,96,1610612755,76ers,Philadelphia,PHI,43,35,116,FedExForum,Memphis,TN,US,Central,2024-04-06T20:00:00Z,2024-04-07T00:00:00Z,2:15,17794,1
0022300915,1610612747,Lakers,Los Angeles,LAL,35,30,123,1610612749,Bucks,Milwaukee,MIL,41,23,122,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-03-08T22:00:00Z,2024-03-09T03:00:00Z,2:22,18997,1
0022300016,1610612758,Kings,Sacramento,SAC,4,4,105,1610612760,Thunder,Oklahoma City,OKC,5,4,98,Golden 1 Center,Sacramento,CA,US,Pacific,2023-11-10T22:00:00Z,2023-11-11T03:00:00Z,2:24,18097,1
0022300446,1610612740,Pelicans,New Orleans,NOP,19,14,129,1610612747,Lakers,Los Angeles,LAL,17,17,109,Smoothie King Center,New Orleans,LA,US,Central,2023-12-31T19:00:00Z,2024-01-01T00:00:00Z,2:07,18434,1
0022300153,1610612745,Rockets,Houston,HOU,3,3,122,1610612758,Kings,Sacramento,SAC,2,4,97,Toyota Center,Houston,TX,US,Central,2023-11-06T20:00:00Z,2023-11-07T01:00:00Z,2:18,15130,0
0022300503,1610612756,Suns,Phoenix,PHX,19,17,115,1610612763,Grizzlies,Memphis,MEM,13,23,121,Footprint Center,Phoenix,AZ,US,Mountain,2024-01-07T20:00:00Z,2024-01-08T01:00:00Z,2:20,17071,1
0022300850,1610612753,Magic,Orlando,ORL,34,26,115,1610612762,Jazz,Utah,UTA,27,33,107,Kia Center,Orlando,FL,US,Eastern,2024-02-29T19:00:00Z,2024-03-01T00:00:00Z,2:15,17848,0
0022300780,1610612738,Celtics,Boston,BOS,43,12,136,1610612751,Nets,Brooklyn,BKN,21,33,86,TD Garden,Boston,MA,US,Eastern,2024-02-14T19:30:00Z,2024-02-15T00:30:00Z,1:54,19156,1
0022301191,1610612753,Magic,Orlando,ORL,47,35,113,1610612749,Bucks,Milwaukee,MIL,49,33,88,Kia Center,Orlando,FL,US,Eastern,2024-04-14T13:00:00Z,2024-04-14T17:00:00Z,2:09,18846,1
0022300295,1610612755,76ers,Philadelphia,PHI,15,7,146,1610612764,Wizards,Washington,WAS,3,19,101,Wells Fargo Center,Philadelphia,PA,US,Eastern,2023-12-11T19:00:00Z,2023-12-12T00:00:00Z,2:13,19762,1
0022300781,1610612739,Cavaliers,Cleveland,CLE,36,17,108,1610612741,Bulls,Chicago,CHI,26,29,105,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-02-14T19:30:00Z,2024-02-15T00:30:00Z,2:20,19432,1
0022301190,1610612752,Knicks,New York,NYK,50,32,120,1610612741,Bulls,Chicago,CHI,39,43,119,Madison Square Garden,New York,NY,US,Eastern,2024-04-14T13:00:00Z,2024-04-14T17:00:00Z,2:35,19812,1
0022300294,1610612753,Magic,Orlando,ORL,16,7,104,1610612739,Cavaliers,Cleveland,CLE,13,10,94,Amway Center,Orlando,FL,US,Eastern,2023-12-11T19:00:00Z,2023-12-12T00:00:00Z,2:25,19032,1
0022300914,1610612760,Thunder,Oklahoma City,OKC,44,19,107,1610612748,Heat,Miami,MIA,35,28,100,Paycom Center,Oklahoma City,OK,US,Central,2024-03-08T20:00:00Z,2024-03-09T01:00:00Z,2:07,18203,1
0022300017,1610612766,Hornets,Charlotte,CHA,3,7,105,1610612748,Heat,Miami,MIA,7,4,111,Spectrum Center,Charlotte,NC,US,Eastern,2023-11-14T19:00:00Z,2023-11-15T00:00:00Z,2:14,15673,0
0022300447,1610612760,Thunder,Oklahoma City,OKC,22,9,124,1610612751,Nets,Brooklyn,BKN,15,18,108,Paycom Center,Oklahoma City,OK,US,Central,2023-12-31T19:00:00Z,2024-01-01T00:00:00Z,2:19,18203,1
0022300152,1610612741,Bulls,Chicago,CHI,3,5,130,1610612762,Jazz,Utah,UTA,2,6,113,United Center,Chicago,IL,US,Central,2023-11-06T20:00:00Z,2023-11-07T01:00:00Z,2:06,18031,0
0022300502,1610612743,Nuggets,Denver,DEN,26,12,131,1610612765,Pistons,Detroit,DET,3,33,114,Ball Arena,Denver,CO,US,Mountain,2024-01-07T20:00:00Z,2024-01-08T01:00:00Z,2:16,19623,1
0022300851,1610612751,Nets,Brooklyn,BKN,23,36,124,1610612737,Hawks,Atlanta,ATL,26,33,97,Barclays Center,Brooklyn,NY,US,Eastern,2024-02-29T19:30:00Z,2024-03-01T00:30:00Z,2:05,17284,0
0022300386,1610612744,Warriors,Golden State,GSW,14,14,129,1610612764,Wizards,Washington,WAS,5,23,118,Chase Center,San Francisco,CA,US,Pacific,2023-12-22T22:00:00Z,2023-12-23T03:00:00Z,2:16,18064,1
0022300369,1610612761,Raptors,Toronto,TOR,11,16,104,1610612743,Nuggets,Denver,DEN,19,10,113,Scotiabank Arena,Toronto,ON,US,Eastern,2023-12-20T19:30:00Z,2023-12-21T00:30:00Z,1:57,19800,1
0022300693,1610612763,Grizzlies,Memphis,MEM,18,31,101,1610612744,Warriors,Golden State,GSW,21,24,121,FedExForum,Memphis,TN,US,Central,2024-02-02T20:00:00Z,2024-02-03T01:00:00Z,2:20,17794,1
0022300739,1610612756,Suns,Phoenix,PHX,31,21,129,1610612762,Jazz,Utah,UTA,26,27,115,Footprint Center,Phoenix,AZ,US,Mountain,2024-02-08T21:00:00Z,2024-02-09T02:00:00Z,2:10,17071,1
0022301082,1610612752,Knicks,New York,NYK,44,30,112,1610612760,Thunder,Oklahoma City,OKC,52,22,113,Madison Square Garden,New York,NY,US,Eastern,2024-03-31T19:00:00Z,2024-03-31T23:00:00Z,2:33,19812,1
0022301128,1610612751,Nets,Brooklyn,BKN,31,47,113,1610612765,Pistons,Detroit,DET,13,65,103,Barclays Center,Brooklyn,NY,US,Eastern,2024-04-06T19:00:00Z,2024-04-06T23:00:00Z,2:08,17732,1
0022300410,1610612740,Pelicans,New Orleans,NOP,17,14,115,1610612763,Grizzlies,Memphis,MEM,10,19,116,Smoothie King Center,New Orleans,LA,US,Central,2023-12-26T20:00:00Z,2023-12-27T01:00:00Z,2:52,18538,1
0022300040,1610612755,76ers,Philadelphia,PHI,10,4,119,1610612739,Cavaliers,Cleveland,CLE,8,6,122,Wells Fargo Center,Philadelphia,PA,US,Eastern,2023-11-21T19:30:00Z,2023-11-22T00:30:00Z,2:51,20565,1
0022301201,1610612749,Bucks,Milwaukee,MIL,15,6,146,1610612752,Knicks,New York,NYK,12,8,122,Fiserv Forum,Milwaukee,WI,US,Central,2023-12-05T19:30:00Z,2023-12-06T00:30:00Z,2:21,17448,1
0022300943,1610612762,Jazz,Utah,UTA,28,37,107,1610612738,Celtics,Boston,BOS,51,14,123,Delta Center,Salt Lake City,UT,US,Mountain,2024-03-12T21:00:00Z,2024-03-13T01:00:00Z,2:00,18206,1
0022300806,1610612745,Rockets,Houston,HOU,25,31,114,1610612756,Suns,Phoenix,PHX,33,24,110,Toyota Center,Houston,TX,US,Central,2024-02-23T20:00:00Z,2024-02-24T01:00:00Z,2:32,18055,1
0022300555,1610612755,76ers,Philadelphia,PHI,25,13,124,1610612745,Rockets,Houston,HOU,19,20,115,Wells Fargo Center,Philadelphia,PA,US,Eastern,2024-01-15T13:00:00Z,2024-01-15T18:00:00Z,2:25,20822,1
0022300105,1610612761,Raptors,Toronto,TOR,1,3,91,1610612757,Trail Blazers,Portland,POR,1,3,99,Scotiabank Arena,Toronto,ON,US,Eastern,2023-10-30T19:30:00Z,2023-10-30T23:30:00Z,2:03,19266,0
0022300390,1610612766,Hornets,Charlotte,CHA,7,20,95,1610612743,Nuggets,Denver,DEN,21,10,102,Spectrum Center,Charlotte,NC,US,Eastern,2023-12-23T19:00:00Z,2023-12-24T00:00:00Z,2:09,19165,1
0022301094,1610612761,Raptors,Toronto,TOR,23,52,111,1610612747,Lakers,Los Angeles,LAL,43,33,128,Scotiabank Arena,Toronto,ON,US,Eastern,2024-04-02T19:00:00Z,2024-04-02T23:00:00Z,2:06,19800,1
0022300685,1610612752,Knicks,New York,NYK,32,17,109,1610612754,Pacers,Indiana,IND,27,22,105,Madison Square Garden,New York,NY,US,Eastern,2024-02-01T19:30:00Z,2024-02-02T00:30:00Z,2:17,19812,1
0022300955,1610612738,Celtics,Boston,BOS,52,14,127,1610612756,Suns,Phoenix,PHX,38,28,112,TD Garden,Boston,MA,US,Eastern,2024-03-14T19:30:00Z,2024-03-14T23:30:00Z,2:03,19156,1
0022301217,1610612753,Magic,Orlando,ORL,15,7,123,1610612765,Pistons,Detroit,DET,2,20,91,Amway Center,Orlando,FL,US,Eastern,2023-12-08T19:00:00Z,2023-12-09T00:00:00Z,2:09,18655,0
0022300056,1610612748,Heat,Miami,MIA,10,8,124,1610612749,Bucks,Milwaukee,MIL,13,5,131,Kaseya Center,Miami,FL,US,Eastern,2023-11-28T19:30:00Z,2023-11-29T00:30:00Z,2:30,19691,1
0022300406,1610612765,Pistons,Detroit,DET,2,28,112,1610612751,Nets,Brooklyn,BKN,15,15,118,Little Caesars Arena,Detroit,MI,US,Eastern,2023-12-26T19:00:00Z,2023-12-27T00:00:00Z,2:27,19811,0
0022300113,1610612756,Suns,Phoenix,PHX,2,2,114,1610612759,Spurs,San Antonio,SAS,2,2,115,Footprint Center,Phoenix,AZ,US,Mountain,2023-10-31T22:00:00Z,2023-11-01T02:00:00Z,2:28,17071,1
0022300543,1610612737,Hawks,Atlanta,ATL,15,23,99,1610612764,Wizards,Washington,WAS,7,31,127,State Farm Arena,Atlanta,GA,US,Eastern,2024-01-13T19:30:00Z,2024-01-14T00:30:00Z,2:13,17108,1
0022300810,1610612740,Pelicans,New Orleans,NOP,34,23,95,1610612748,Heat,Miami,MIA,31,25,106,Smoothie King Center,New Orleans,LA,US,Central,2024-02-23T20:00:00Z,2024-02-24T01:00:00Z,2:26,18658,1
